osmid,y,x,street_count,highway,ref,geometry
1130841566,41.3228099,2.0174962,2,,,POINT (2.0174962 41.3228099)
1130841567,41.3230263,2.0172598,3,,,POINT (2.0172598 41.3230263)
1130882694,41.3207569,2.0166999,2,,,POINT (2.0166999 41.3207569)
1130882706,41.3208713,2.015624,2,,,POINT (2.015624 41.3208713)
1130882708,41.3203914,2.0161961,2,,,POINT (2.0161961 41.3203914)
1130882711,41.319804,2.0169097,2,,,POINT (2.0169097 41.319804)
1130882729,41.3182214,2.0187339,2,,,POINT (2.0187339 41.3182214)
1130882731,41.3177944,2.0191094,2,,,POINT (2.0191094 41.3177944)
1130882733,41.3176252,2.0193454,2,,,POINT (2.0193454 41.3176252)
1130882734,41.3172782,2.0198347,1,,,POINT (2.0198347 41.3172782)
1130898034,41.3191457,2.0159956,2,,,POINT (2.0159956 41.3191457)
1130898042,41.3252265,2.0133359,2,,,POINT (2.0133359 41.3252265)
1130898069,41.3202432,2.0146608,2,,,POINT (2.0146608 41.3202432)
1130908708,41.3190196,2.0142651,2,,,POINT (2.0142651 41.3190196)
1130908709,41.3210746,2.0118726,2,,,POINT (2.0118726 41.3210746)
1130908720,41.3189191,2.0156575,2,,,POINT (2.0156575 41.3189191)
1131425384,41.3207541,2.0250201,2,crossing,,POINT (2.0250201 41.3207541)
1131425385,41.3213676,2.0258302,2,,,POINT (2.0258302 41.3213676)
1131425395,41.3185245,2.0216498,2,,,POINT (2.0216498 41.3185245)
1131425421,41.3212177,2.0241896,2,,,POINT (2.0241896 41.3212177)
1131686685,41.3201177,2.0184303,2,,,POINT (2.0184303 41.3201177)
1131731004,41.3170088,2.0203526,1,,,POINT (2.0203526 41.3170088)
1134264292,41.3205125,2.0150842,2,,,POINT (2.0150842 41.3205125)
1134264293,41.3158088,2.0208817,3,,,POINT (2.0208817 41.3158088)
1134264304,41.3201554,2.0184871,3,,,POINT (2.0184871 41.3201554)
1134264305,41.3200203,2.0156838,2,,,POINT (2.0156838 41.3200203)
1134264306,41.3193764,2.0174333,1,,,POINT (2.0174333 41.3193764)
1134264307,41.3184537,2.0185189,1,,,POINT (2.0185189 41.3184537)
1134264310,41.3205011,2.0178819,3,,,POINT (2.0178819 41.3205011)
1134264314,41.3212287,2.0161524,2,,,POINT (2.0161524 41.3212287)
1134264315,41.3215621,2.0178276,2,,,POINT (2.0178276 41.3215621)
1134264316,41.3194481,2.0163987,2,,,POINT (2.0163987 41.3194481)
1134264318,41.3197409,2.0152821,2,,,POINT (2.0152821 41.3197409)
1134264319,41.3198412,2.0180614,2,,,POINT (2.0180614 41.3198412)
1134264324,41.319575,2.013621,2,,,POINT (2.013621 41.319575)
1134264330,41.3205546,2.0124821,2,,,POINT (2.0124821 41.3205546)
1134264332,41.3212103,2.0134898,2,,,POINT (2.0134898 41.3212103)
1134266084,41.3181354,2.014556,2,,,POINT (2.014556 41.3181354)
1134266129,41.3187339,2.0138566,2,,,POINT (2.0138566 41.3187339)
1134266155,41.3195051,2.0149451,2,,,POINT (2.0149451 41.3195051)
1134266158,41.3192886,2.0146448,2,,,POINT (2.0146448 41.3192886)
1186060828,41.318269,2.0132039,2,,,POINT (2.0132039 41.318269)
1187334109,41.313508,2.0184991,2,,,POINT (2.0184991 41.313508)
1187672549,41.3219824,2.0148485,2,crossing,,POINT (2.0148485 41.3219824)
1187672560,41.321763,2.0131094,1,,,POINT (2.0131094 41.321763)
1187702147,41.3185285,2.0083477,1,,,POINT (2.0083477 41.3185285)
1187702159,41.32174,2.0126174,1,,,POINT (2.0126174 41.32174)
1187706670,41.3217684,2.0131603,2,,,POINT (2.0131603 41.3217684)
1187722456,41.3143258,2.0193541,2,,,POINT (2.0193541 41.3143258)
1188085576,41.3193813,2.0087462,2,,,POINT (2.0087462 41.3193813)
1188085598,41.3187205,2.0078332,1,,,POINT (2.0078332 41.3187205)
1188085605,41.3203706,2.0101036,1,,,POINT (2.0101036 41.3203706)
1188131630,41.3200857,2.0104884,2,,,POINT (2.0104884 41.3200857)
1188131642,41.3190444,2.0082871,2,,,POINT (2.0082871 41.3190444)
1188131652,41.3188181,2.0079733,2,,,POINT (2.0079733 41.3188181)
1191312169,41.3213363,2.0276269,2,,,POINT (2.0276269 41.3213363)
1200024345,41.313641,2.0264718,1,,,POINT (2.0264718 41.313641)
1200024396,41.3137538,2.0262886,1,,,POINT (2.0262886 41.3137538)
1200024401,41.3130132,2.0251128,2,,,POINT (2.0251128 41.3130132)
1200024627,41.3138515,2.0263367,1,,,POINT (2.0263367 41.3138515)
1200554661,41.3164605,2.0205961,2,,,POINT (2.0205961 41.3164605)
1324749181,41.3159681,2.0208123,2,traffic_signals,,POINT (2.0208123 41.3159681)
1403500778,41.2736548,2.0455366,2,,,POINT (2.0455366 41.2736548)
1403500783,41.2738605,2.046068,2,,,POINT (2.046068 41.2738605)
1403500788,41.2742147,2.0474838,2,,,POINT (2.0474838 41.2742147)
1403500805,41.2742774,2.0476763,1,,,POINT (2.0476763 41.2742774)
1472990981,41.3197108,2.0178752,2,,,POINT (2.0178752 41.3197108)
1472990982,41.3201352,2.0173932,2,,,POINT (2.0173932 41.3201352)
1472993458,41.3230148,2.0172321,2,,,POINT (2.0172321 41.3230148)
1472993459,41.3230833,2.0170903,2,,,POINT (2.0170903 41.3230833)
1472993460,41.3230585,2.0170982,2,,,POINT (2.0170982 41.3230585)
1472993461,41.3231051,2.0172987,2,,,POINT (2.0172987 41.3231051)
1472993462,41.3231442,2.017271,2,,,POINT (2.017271 41.3231442)
1472993465,41.323151,2.0171298,2,,,POINT (2.0171298 41.323151)
1472993466,41.3231662,2.017219,2,,,POINT (2.017219 41.3231662)
1472993468,41.3230215,2.0171404,2,,,POINT (2.0171404 41.3230215)
1472993469,41.32301,2.0172011,2,,,POINT (2.0172011 41.32301)
1472993470,41.3230831,2.0173006,2,,,POINT (2.0173006 41.3230831)
1472993471,41.3231321,2.017107,2,,,POINT (2.017107 41.3231321)
1472993473,41.3230615,2.0172943,2,,,POINT (2.0172943 41.3230615)
1472993474,41.3229688,2.0151888,2,,,POINT (2.0151888 41.3229688)
1512110626,41.3138043,2.018791,2,,,POINT (2.018791 41.3138043)
1512110711,41.3181619,2.0087936,2,,,POINT (2.0087936 41.3181619)
1512110713,41.31875,2.0123812,2,,,POINT (2.0123812 41.31875)
1512110715,41.3190847,2.0091293,2,,,POINT (2.0091293 41.3190847)
1512110733,41.3197284,2.0100138,2,,,POINT (2.0100138 41.3197284)
1512110737,41.3200243,2.0096341,2,,,POINT (2.0096341 41.3200243)
1512110744,41.3202869,2.0120692,2,,,POINT (2.0120692 41.3202869)
1512110748,41.3206917,2.0113047,2,,,POINT (2.0113047 41.3206917)
1512110786,41.3227675,2.0165592,2,,,POINT (2.0165592 41.3227675)
1512110789,41.3230368,2.0171162,3,,,POINT (2.0171162 41.3230368)
1562259320,41.3116209,2.0019885,1,,,POINT (2.0019885 41.3116209)
1564374009,41.3066866,2.0116104,1,,,POINT (2.0116104 41.3066866)
1672512245,41.3128432,2.0224141,1,,,POINT (2.0224141 41.3128432)
1672512252,41.3119796,2.023356,1,,,POINT (2.023356 41.3119796)
1672512281,41.3101595,2.0279434,1,,,POINT (2.0279434 41.3101595)
1672512320,41.3118983,2.0234172,1,,,POINT (2.0234172 41.3118983)
1672512444,41.3146414,2.020978,2,,,POINT (2.020978 41.3146414)
1676387272,41.3216984,2.019496,2,,,POINT (2.019496 41.3216984)
1676387278,41.3197982,2.0205715,2,crossing,,POINT (2.0205715 41.3197982)
1676387299,41.3222639,2.0187009,2,,,POINT (2.0187009 41.3222639)
1763262440,41.3198171,2.0259035,2,,,POINT (2.0259035 41.3198171)
1763262441,41.3198269,2.0257129,2,,,POINT (2.0257129 41.3198269)
1763262442,41.3198843,2.0259968,2,,,POINT (2.0259968 41.3198843)
1763262443,41.320089,2.0259012,2,,,POINT (2.0259012 41.320089)
1763262444,41.3201069,2.025794,2,,,POINT (2.025794 41.3201069)
1843795431,41.3150448,2.0245791,2,,,POINT (2.0245791 41.3150448)
1843795432,41.3165022,2.0228125,2,,,POINT (2.0228125 41.3165022)
1885951241,41.3078858,2.0126508,3,,,POINT (2.0126508 41.3078858)
1885951244,41.3079679,2.0126331,2,,,POINT (2.0126331 41.3079679)
1885951246,41.3080657,2.0131028,2,,,POINT (2.0131028 41.3080657)
1885951247,41.3082337,2.0129621,3,,,POINT (2.0129621 41.3082337)
1885951249,41.3082387,2.0129183,2,,,POINT (2.0129183 41.3082387)
1910641786,41.3115942,2.0008564,2,crossing,,POINT (2.0008564 41.3115942)
1910641801,41.3116648,2.0002839,2,crossing,,POINT (2.0002839 41.3116648)
1910641819,41.3116958,1.9999989,2,crossing,,POINT (1.9999989 41.3116958)
1998592889,41.2960856,2.0567667,2,,,POINT (2.0567667 41.2960856)
1998592892,41.2950727,2.0569639,2,,,POINT (2.0569639 41.2950727)
1998592897,41.2959417,2.0565666,2,,,POINT (2.0565666 41.2959417)
1998592902,41.2958001,2.0565358,2,,,POINT (2.0565358 41.2958001)
1998592904,41.2947709,2.0567722,1,,,POINT (2.0567722 41.2947709)
1998592906,41.2957453,2.0565557,2,,,POINT (2.0565557 41.2957453)
1998592909,41.2948104,2.0568575,2,,,POINT (2.0568575 41.2948104)
1998592912,41.2948687,2.0569434,2,,,POINT (2.0569434 41.2948687)
2088165801,41.3128838,2.0252206,3,,,POINT (2.0252206 41.3128838)
2142861448,41.3235865,2.0182201,1,,,POINT (2.0182201 41.3235865)
2143335918,41.3198936,2.0247264,2,,,POINT (2.0247264 41.3198936)
2143335923,41.3199381,2.0224791,2,,,POINT (2.0224791 41.3199381)
2143335927,41.3196598,2.0221341,2,,,POINT (2.0221341 41.3196598)
2143335934,41.3106107,2.0274995,2,,,POINT (2.0274995 41.3106107)
2143335938,41.3211563,2.0255427,2,,,POINT (2.0255427 41.3211563)
2143335951,41.3193622,2.0240483,1,,,POINT (2.0240483 41.3193622)
2143335953,41.3142754,2.025514,2,,,POINT (2.025514 41.3142754)
2143335971,41.3207506,2.0235537,2,,,POINT (2.0235537 41.3207506)
2143335973,41.3202868,2.0252914,1,,,POINT (2.0252914 41.3202868)
2143335976,41.3203477,2.0253966,2,,,POINT (2.0253966 41.3203477)
2143335977,41.320297,2.0203975,2,,,POINT (2.0203975 41.320297)
2144726434,41.3226871,2.0154873,2,,,POINT (2.0154873 41.3226871)
2187114386,41.3198467,2.0259602,2,,,POINT (2.0259602 41.3198467)
2187119246,41.3201415,2.0256594,2,,,POINT (2.0256594 41.3201415)
2187122053,41.3193963,2.0217626,2,,,POINT (2.0217626 41.3193963)
2187127496,41.3224515,2.0159293,2,,,POINT (2.0159293 41.3224515)
2187127500,41.3214123,2.0176147,1,,,POINT (2.0176147 41.3214123)
2187127502,41.3226352,2.0162892,2,,,POINT (2.0162892 41.3226352)
2187129515,41.3253581,2.0134075,2,,,POINT (2.0134075 41.3253581)
2187129516,41.3254443,2.0135964,2,,,POINT (2.0135964 41.3254443)
2187129517,41.3253798,2.0136521,2,,,POINT (2.0136521 41.3253798)
2187129518,41.3252908,2.0134617,2,,,POINT (2.0134617 41.3252908)
2187130350,41.3192896,2.0131894,2,,,POINT (2.0131894 41.3192896)
2208488594,41.2870635,2.0678775,1,,,POINT (2.0678775 41.2870635)
2208488621,41.2882558,2.0663858,2,,,POINT (2.0663858 41.2882558)
2208488623,41.2882772,2.0661484,2,,,POINT (2.0661484 41.2882772)
2208488628,41.2883611,2.0657309,2,,,POINT (2.0657309 41.2883611)
2208488640,41.2884298,2.0654878,2,,,POINT (2.0654878 41.2884298)
2208488646,41.2885093,2.0652619,2,,,POINT (2.0652619 41.2885093)
2208488654,41.2886597,2.0649187,2,,,POINT (2.0649187 41.2886597)
2208488659,41.2887779,2.0646499,2,,,POINT (2.0646499 41.2887779)
2208488891,41.2948441,2.0569131,2,,,POINT (2.0569131 41.2948441)
2208488895,41.2949263,2.0569854,3,,,POINT (2.0569854 41.2949263)
2208488898,41.2949751,2.0569932,2,,,POINT (2.0569932 41.2949751)
2208488920,41.2958772,2.056539,2,,,POINT (2.056539 41.2958772)
2208488927,41.2959957,2.0566037,2,,,POINT (2.0566037 41.2959957)
2208488929,41.2960443,2.0566684,2,,,POINT (2.0566684 41.2960443)
2213034708,41.2948947,2.0572383,2,,,POINT (2.0572383 41.2948947)
2213034709,41.2948997,2.0569677,2,,,POINT (2.0569677 41.2948997)
2213034710,41.2949003,2.0573412,2,,,POINT (2.0573412 41.2949003)
2213034711,41.2949026,2.0570981,2,,,POINT (2.0570981 41.2949026)
2213034719,41.2950153,2.0569875,2,,,POINT (2.0569875 41.2950153)
2218649879,41.2876189,2.0551773,2,,,POINT (2.0551773 41.2876189)
2281841754,41.3141674,2.0257236,2,,,POINT (2.0257236 41.3141674)
2281841757,41.314469,2.0251859,2,,,POINT (2.0251859 41.314469)
2338293587,41.310741,2.009804,2,,,POINT (2.009804 41.310741)
2338293588,41.3105013,2.0113598,1,,,POINT (2.0113598 41.3105013)
2338293589,41.3111366,2.0102498,1,,,POINT (2.0102498 41.3111366)
2338293590,41.3101366,2.0113525,1,,,POINT (2.0113525 41.3101366)
2338293591,41.3099956,2.0118486,1,,,POINT (2.0118486 41.3099956)
2338293592,41.3107995,2.0097136,1,,,POINT (2.0097136 41.3107995)
2338293593,41.3110005,2.0100337,1,,,POINT (2.0100337 41.3110005)
2338293594,41.3102434,2.0118675,1,,,POINT (2.0118675 41.3102434)
2338293595,41.310326,2.0113563,1,,,POINT (2.0113563 41.310326)
2338293596,41.3104227,2.0109126,1,,,POINT (2.0109126 41.3104227)
2338293597,41.3102414,2.010926,1,,,POINT (2.010926 41.3102414)
2338293598,41.3100984,2.0113518,1,,,POINT (2.0113518 41.3100984)
2338293599,41.3105896,2.0102512,1,,,POINT (2.0102512 41.3105896)
2338293600,41.3103523,2.0113568,1,,,POINT (2.0113568 41.3103523)
2338293601,41.3107047,2.0105796,1,,,POINT (2.0105796 41.3107047)
2338293602,41.3108539,2.0107356,1,,,POINT (2.0107356 41.3108539)
2338293603,41.3104428,2.0118884,1,,,POINT (2.0118884 41.3104428)
2338293604,41.3105597,2.0113609,1,,,POINT (2.0113609 41.3105597)
2338293605,41.310602,2.010918,1,,,POINT (2.010918 41.310602)
2908872132,41.295484,2.0395385,1,,,POINT (2.0395385 41.295484)
2987193078,41.3229779,2.029982,2,,,POINT (2.029982 41.3229779)
2987193079,41.3230709,2.0298298,2,,,POINT (2.0298298 41.3230709)
2987193080,41.323123,2.0296372,2,,,POINT (2.0296372 41.323123)
2987193081,41.3231316,2.0294651,2,,,POINT (2.0294651 41.3231316)
2987193082,41.3231048,2.0293133,2,,,POINT (2.0293133 41.3231048)
2987193083,41.3230331,2.0291247,2,,,POINT (2.0291247 41.3230331)
2987193084,41.3229675,2.0290144,2,,,POINT (2.0290144 41.3229675)
2987193085,41.3228255,2.0289303,2,,,POINT (2.0289303 41.3228255)
2987193086,41.3227001,2.0289095,2,,,POINT (2.0289095 41.3227001)
2987193087,41.3224496,2.0289962,2,traffic_signals,,POINT (2.0289962 41.3224496)
2987193088,41.322285,2.0292405,3,,,POINT (2.0292405 41.322285)
2987193089,41.322258,2.029427,2,,,POINT (2.029427 41.322258)
2987193091,41.3223275,2.0298384,2,,,POINT (2.0298384 41.3223275)
2987193092,41.3224301,2.0299764,2,,,POINT (2.0299764 41.3224301)
2987193094,41.322713,2.030078,2,,,POINT (2.030078 41.322713)
2987193095,41.3228513,2.0300428,3,,,POINT (2.0300428 41.3228513)
2987193096,41.3226073,2.0289244,2,,,POINT (2.0289244 41.3226073)
2987196294,41.3208469,2.0269933,2,crossing,,POINT (2.0269933 41.3208469)
2987196295,41.3230253,2.02992,3,,,POINT (2.02992 41.3230253)
2987196919,41.3230847,2.0292415,2,,,POINT (2.0292415 41.3230847)
2987198243,41.322392,2.0290485,3,,,POINT (2.0290485 41.322392)
3002640055,41.2891985,2.0638264,2,,,POINT (2.0638264 41.2891985)
3234203089,41.2875908,2.0553636,2,,,POINT (2.0553636 41.2875908)
4087692901,41.3177099,2.0107434,1,,,POINT (2.0107434 41.3177099)
4087692906,41.3179053,2.0083934,1,,,POINT (2.0083934 41.3179053)
4223738578,41.3151047,2.0206065,2,,,POINT (2.0206065 41.3151047)
4223738581,41.3152946,2.0208317,1,,,POINT (2.0208317 41.3152946)
4278331249,41.2876292,2.0551305,2,,,POINT (2.0551305 41.2876292)
4379725859,41.323168,2.017189,2,,,POINT (2.017189 41.323168)
4558538596,41.3201012,2.0257602,2,,,POINT (2.0257602 41.3201012)
4558538598,41.3199812,2.0256199,3,,,POINT (2.0256199 41.3199812)
4558538600,41.3199832,2.0255275,2,,,POINT (2.0255275 41.3199832)
4558541599,41.3200675,2.0256681,2,,,POINT (2.0256681 41.3200675)
4569344748,41.3115412,2.0053412,2,,,POINT (2.0053412 41.3115412)
4584610470,41.310467,2.0038131,1,,,POINT (2.0038131 41.310467)
4584610471,41.3105236,2.003738,1,,,POINT (2.003738 41.3105236)
4584610474,41.3105584,2.0037756,2,,,POINT (2.0037756 41.3105584)
4620449099,41.3115659,2.0053699,1,,,POINT (2.0053699 41.3115659)
5345098826,41.3214777,2.0139168,1,,,POINT (2.0139168 41.3214777)
5345118961,41.3221209,2.0153204,2,,,POINT (2.0153204 41.3221209)
5345154771,41.320235,2.0228718,2,,,POINT (2.0228718 41.320235)
5346948498,41.3172336,2.0132721,2,,,POINT (2.0132721 41.3172336)
5346954184,41.3223838,2.0157922,4,,,POINT (2.0157922 41.3223838)
5401629305,41.3176057,2.0138104,2,,,POINT (2.0138104 41.3176057)
5401629306,41.3185918,2.015195,2,,,POINT (2.015195 41.3185918)
5401631423,41.3164014,2.0121349,1,,,POINT (2.0121349 41.3164014)
5772379238,41.2962197,2.0391983,2,,,POINT (2.0391983 41.2962197)
5772382665,41.2955647,2.0394907,2,,,POINT (2.0394907 41.2955647)
5772382666,41.2956735,2.0394532,2,,,POINT (2.0394532 41.2956735)
5772382667,41.296,2.0393673,2,,,POINT (2.0393673 41.296)
5772382668,41.2961169,2.039303,2,,,POINT (2.039303 41.2961169)
5772382669,41.2961935,2.0392332,2,,,POINT (2.0392332 41.2961935)
5772382670,41.296266,2.0391367,2,,,POINT (2.0391367 41.296266)
5772382671,41.2963426,2.0389629,2,,,POINT (2.0389629 41.2963426)
5772382672,41.2963708,2.0388523,2,,,POINT (2.0388523 41.2963708)
5772382673,41.296395,2.0386431,2,,,POINT (2.0386431 41.296395)
5772382674,41.2964151,2.0384232,2,,,POINT (2.0384232 41.2964151)
5772382675,41.2964716,2.0381925,2,,,POINT (2.0381925 41.2964716)
5772382676,41.2965481,2.037994,2,,,POINT (2.037994 41.2965481)
5772382677,41.2966489,2.0378331,2,,,POINT (2.0378331 41.2966489)
5772382678,41.2967496,2.0377044,2,,,POINT (2.0377044 41.2967496)
5772382679,41.2969848,2.0374495,2,,,POINT (2.0374495 41.2969848)
5772382680,41.2970982,2.0372805,1,,,POINT (2.0372805 41.2970982)
5794380680,41.2737426,2.0457272,2,,,POINT (2.0457272 41.2737426)
5794380682,41.2735823,2.0454264,1,,,POINT (2.0454264 41.2735823)
5916226429,41.3231173,2.0293717,2,,,POINT (2.0293717 41.3231173)
5971977777,41.3164347,2.0206052,2,,,POINT (2.0206052 41.3164347)
5971977778,41.3161809,2.0207197,2,,,POINT (2.0207197 41.3161809)
5971979989,41.3256157,2.0139739,2,crossing,,POINT (2.0139739 41.3256157)
5971979996,41.3227233,2.0164744,2,,,POINT (2.0164744 41.3227233)
5971980002,41.3215167,2.0177577,2,,,POINT (2.0177577 41.3215167)
6009250162,41.3207958,2.0115618,2,,,POINT (2.0115618 41.3207958)
6640642461,41.3176695,2.0218851,2,crossing,,POINT (2.0218851 41.3176695)
6640642462,41.3176961,2.0220066,2,crossing,,POINT (2.0220066 41.3176961)
6640642467,41.3188532,2.0210602,2,crossing,,POINT (2.0210602 41.3188532)
6640642475,41.3255411,2.0140278,2,crossing,,POINT (2.0140278 41.3255411)
7179581594,41.306396,2.0287396,1,,,POINT (2.0287396 41.306396)
7179581595,41.3056909,2.0293537,2,,,POINT (2.0293537 41.3056909)
7179581596,41.3056033,2.0293174,1,,,POINT (2.0293174 41.3056033)
7378995707,41.3183193,2.0214205,2,,,POINT (2.0214205 41.3183193)
7524458029,41.3128382,2.0252668,2,,,POINT (2.0252668 41.3128382)
7788152921,41.2967355,2.0557437,2,crossing,,POINT (2.0557437 41.2967355)
7839120968,41.3152529,2.0269046,1,,,POINT (2.0269046 41.3152529)
7839120969,41.3163278,2.0279379,1,,,POINT (2.0279379 41.3163278)
8041961616,41.3086143,2.0135931,2,bus_stop,100562,POINT (2.0135931 41.3086143)
8042346772,41.3113115,2.0162895,2,bus_stop,100565,POINT (2.0162895 41.3113115)
8042346773,41.308584,2.0135627,2,bus_stop,100567,POINT (2.0135627 41.308584)
8044470337,41.324842,2.0132286,2,bus_stop,106766,POINT (2.0132286 41.324842)
8044470338,41.3225298,2.0156467,2,bus_stop,102040,POINT (2.0156467 41.3225298)
8044470339,41.3228646,2.0174308,2,bus_stop,106227,POINT (2.0174308 41.3228646)
8044470340,41.3199529,2.0205067,2,bus_stop,106226,POINT (2.0205067 41.3199529)
8044470341,41.3179764,2.0219133,2,bus_stop,106225,POINT (2.0219133 41.3179764)
8044470342,41.31852,2.0239074,2,,104771,POINT (2.0239074 41.31852)
8044470343,41.3203024,2.0262855,2,,101677,POINT (2.0262855 41.3203024)
8044470344,41.3220705,2.0286167,2,,110036,POINT (2.0286167 41.3220705)
8044591412,41.3221731,2.0287601,2,,110037,POINT (2.0287601 41.3221731)
8044591413,41.320422,2.026441,2,,101675,POINT (2.026441 41.320422)
8044591414,41.3189357,2.0244729,2,,101676,POINT (2.0244729 41.3189357)
8044591415,41.3162763,2.0213417,2,,100574,POINT (2.0213417 41.3162763)
8044591416,41.316841,2.0204273,2,bus_stop,104381,POINT (2.0204273 41.316841)
8044591417,41.3181198,2.021576,2,bus_stop,106229,POINT (2.021576 41.3181198)
8044591418,41.3195113,2.0199025,2,bus_stop,109182,POINT (2.0199025 41.3195113)
8044591419,41.3208713,2.0173803,2,bus_stop,106228,POINT (2.0173803 41.3208713)
8044591420,41.3225578,2.0156181,2,bus_stop,101760,POINT (2.0156181 41.3225578)
8044591421,41.3246383,2.0134482,2,bus_stop,106769,POINT (2.0134482 41.3246383)
8047624245,41.3166735,2.0217355,2,,106178,POINT (2.0217355 41.3166735)
8047886035,41.3142429,2.019273,2,bus_stop,108665,POINT (2.019273 41.3142429)
8047886036,41.3113706,2.0163477,2,bus_stop,100556,POINT (2.0163477 41.3113706)
8047886037,41.3140141,2.0190492,2,bus_stop,100558,POINT (2.0190492 41.3140141)
8119286345,41.3219144,2.0235593,3,,,POINT (2.0235593 41.3219144)
8168120170,41.3251202,2.0162733,2,,,POINT (2.0162733 41.3251202)
8346945905,41.3130874,2.0252303,2,crossing,,POINT (2.0252303 41.3130874)
8346945915,41.3155306,2.0241096,2,crossing,,POINT (2.0241096 41.3155306)
8346947719,41.3214239,2.0176305,2,crossing,,POINT (2.0176305 41.3214239)
8346947723,41.3156423,2.0207117,2,crossing,,POINT (2.0207117 41.3156423)
8346947728,41.3226434,2.0163058,2,crossing,,POINT (2.0163058 41.3226434)
8346947734,41.3129541,2.025337,2,crossing,,POINT (2.025337 41.3129541)
8346947737,41.3172558,2.0223489,2,crossing,,POINT (2.0223489 41.3172558)
8533063406,41.2876122,2.0552215,2,,,POINT (2.0552215 41.2876122)
8560193427,41.3126853,2.0245554,2,bus_stop,109217,POINT (2.0245554 41.3126853)
8664908619,41.3115864,2.0009134,2,bus_stop,106652,POINT (2.0009134 41.3115864)
8664908625,41.3174275,2.0120107,2,bus_stop,109248,POINT (2.0120107 41.3174275)
8664908626,41.3188666,2.0140488,2,bus_stop,109247,POINT (2.0140488 41.3188666)
8664908627,41.3205679,2.0164259,2,bus_stop,109246,POINT (2.0164259 41.3205679)
8664908628,41.3219392,2.0183445,2,bus_stop,109245,POINT (2.0183445 41.3219392)
8664908629,41.3166436,2.0226174,2,bus_stop,106640,POINT (2.0226174 41.3166436)
8664908630,41.3149234,2.0246965,2,bus_stop,106639,POINT (2.0246965 41.3149234)
8665032513,41.3166968,2.0225462,2,bus_stop,106636,POINT (2.0225462 41.3166968)
8665032514,41.3199836,2.0171741,2,bus_stop,109181,POINT (2.0171741 41.3199836)
8665032515,41.3184549,2.0150076,2,bus_stop,109180,POINT (2.0150076 41.3184549)
8665045221,41.316892,2.0128023,2,,,POINT (2.0128023 41.316892)
8665045224,41.3169213,2.0128433,2,bus_stop,109179,POINT (2.0128433 41.3169213)
8711080832,41.3218006,2.013571,2,,,POINT (2.013571 41.3218006)
8864788699,41.2752495,2.0489401,2,,,POINT (2.0489401 41.2752495)
8864788700,41.2751744,2.0489086,2,,,POINT (2.0489086 41.2751744)
8864788701,41.2750549,2.048867,2,,,POINT (2.048867 41.2750549)
9380432552,41.3120625,2.0170302,2,milestone,C-245,POINT (2.0170302 41.3120625)
9483942185,41.3101919,2.0279069,2,,,POINT (2.0279069 41.3101919)
9484462602,41.3121626,2.0239009,2,,,POINT (2.0239009 41.3121626)
9484462603,41.3121932,2.0239569,2,,,POINT (2.0239569 41.3121932)
9485752939,41.3102264,2.0278745,2,,,POINT (2.0278745 41.3102264)
9490925625,41.3216042,2.0195798,2,crossing,,POINT (2.0195798 41.3216042)
9490925627,41.3217617,2.0194335,2,crossing,,POINT (2.0194335 41.3217617)
9490925628,41.3196975,2.0206167,2,,,POINT (2.0206167 41.3196975)
9490925631,41.3188688,2.0210751,2,stop,,POINT (2.0210751 41.3188688)
9490925632,41.3190433,2.0211411,2,crossing,,POINT (2.0211411 41.3190433)
9490925633,41.3190647,2.0213241,2,crossing,,POINT (2.0213241 41.3190647)
9490925634,41.3190896,2.0213571,2,traffic_signals,,POINT (2.0213571 41.3190896)
9490925635,41.3193694,2.021727,2,crossing,,POINT (2.021727 41.3193694)
9490925636,41.3194503,2.0218387,2,,,POINT (2.0218387 41.3194503)
9490925638,41.3201905,2.0228129,2,crossing,,POINT (2.0228129 41.3201905)
9490925639,41.3203304,2.022998,2,crossing,,POINT (2.022998 41.3203304)
9490925640,41.3207314,2.0235283,2,crossing,,POINT (2.0235283 41.3207314)
9490925642,41.3208107,2.0236332,2,,,POINT (2.0236332 41.3208107)
9490925644,41.3212032,2.0241706,2,crossing,,POINT (2.0241706 41.3212032)
9490925646,41.320793,2.0249007,2,crossing,,POINT (2.0249007 41.320793)
9490925650,41.3206411,2.0250619,2,crossing,,POINT (2.0250619 41.3206411)
9490925652,41.3202149,2.0255408,2,crossing,,POINT (2.0255408 41.3202149)
9490925655,41.3201551,2.0260806,2,crossing,,POINT (2.0260806 41.3201551)
9490925656,41.3201861,2.0261197,2,traffic_signals,,POINT (2.0261197 41.3201861)
9490925657,41.3208938,2.0270467,2,,,POINT (2.0270467 41.3208938)
9490925658,41.320951,2.0271194,2,,,POINT (2.0271194 41.320951)
9490925659,41.3212728,2.0275456,2,traffic_signals,,POINT (2.0275456 41.3212728)
9490925660,41.3212886,2.0275687,2,,,POINT (2.0275687 41.3212886)
9490925661,41.3219875,2.0285028,2,,,POINT (2.0285028 41.3219875)
9490925662,41.3219503,2.0284476,2,,,POINT (2.0284476 41.3219503)
9490955823,41.32453,2.0164977,2,crossing,,POINT (2.0164977 41.32453)
9490955825,41.3247199,2.0164194,2,crossing,,POINT (2.0164194 41.3247199)
9490955826,41.3244769,2.0165221,2,,,POINT (2.0165221 41.3244769)
9490955827,41.324691,2.01643,2,,,POINT (2.01643 41.324691)
9490955828,41.3237414,2.0168534,2,crossing,,POINT (2.0168534 41.3237414)
